X,Y,Z,PointCount,field_5
1412599.169999999925494,4931619.049999999813735,53.659999999999997,"5000",
1412598.189999999944121,4931617.349999999627471,54.329999999999998,"5000",
1412592.800000000046566,4931607.950000000186265,56.250000000000000,"5000",
1412591.820000000065193,4931606.240000000223517,56.820000000000000,"5000",
1412590.689999999944121,4931604.280000000260770,57.229999999999997,"5000",
1412584.239999999990687,4931593.070000000298023,60.219999999999999,"5000",
1412582.120000000111759,4931589.379999999888241,61.140000000000001,"5000",
1412581.040000000037253,4931587.480000000447035,61.850000000000001,"5000",
1412580.030000000027940,4931585.759999999776483,62.329999999999998,"5000",
1412577.780000000027940,4931581.820000000298023,63.100000000000001,"5000",
1412575.719999999972060,4931578.240000000223517,63.689999999999998,"5000",
1412574.600000000093132,4931576.269999999552965,64.099999999999994,"5000",
1412572.449999999953434,4931572.530000000260770,64.849999999999994,"5000",
1412583.760000000009313,4931591.610000000335276,60.509999999999998,"5000",
1412586.659999999916181,4931596.629999999888241,59.130000000000003,"5000",
1412587.689999999944121,4931598.410000000149012,58.829999999999998,"5000",
1412589.830000000074506,4931602.110000000335276,58.000000000000000,"5000",
1412590.699999999953434,4931603.620000000111759,57.450000000000003,"5000",
1412591.709999999962747,4931605.370000000111759,57.030000000000001,"5000",
1412595.850000000093132,4931612.530000000260770,55.170000000000002,"5000",
1412599.899999999906868,4931619.559999999590218,53.680000000000000,"5000",
1412603.020000000018626,4931624.969999999739230,52.259999999999998,"5000",
1412604.120000000111759,4931626.870000000111759,51.630000000000003,"5000",
1412605.129999999888241,4931628.610000000335276,51.180000000000000,"5000",
1412608.149999999906868,4931633.849999999627471,49.890000000000001,"5000",
1412610.300000000046566,4931637.570000000298023,49.219999999999999,"5000",
1412612.449999999953434,4931641.320000000298023,48.619999999999997,"5000",
1412614.360000000102445,4931641.280000000260770,48.969999999999999,"5000",
1412611.169999999925494,4931635.700000000186265,49.590000000000003,"5000",
1412607.919999999925494,4931630.059999999590218,50.850000000000001,"5000",
1412590.800000000046566,4931600.280000000260770,58.590000000000003,"5000",
1412589.820000000065193,4931598.559999999590218,59.159999999999997,"5000",
1412586.560000000055879,4931592.879999999888241,60.380000000000003,"5000",
1412584.340000000083819,4931589.049999999813735,61.500000000000000,"5000",
1412581.260000000009313,4931583.700000000186265,63.229999999999997,"5000",
1412577.969999999972060,4931577.969999999739230,64.280000000000001,"5000",
1412575.810000000055879,4931574.200000000186265,64.920000000000002,"5000",
1412572.419999999925494,4931568.269999999552965,66.099999999999994,"5000",
1412574.590000000083819,4931571.580000000074506,65.530000000000001,"5000",
1412581.739999999990687,4931583.980000000447035,63.159999999999997,"5000",
1412584.760000000009313,4931589.190000000409782,61.659999999999997,"5000",
1412594.679999999934807,4931606.320000000298023,56.890000000000001,"5000",
1412595.820000000065193,4931608.309999999590218,56.579999999999998,"5000",
1412596.689999999944121,4931609.820000000298023,56.039999999999999,"5000",
1412598.830000000074506,4931613.530000000260770,55.210000000000001,"5000",
1412599.860000000102445,4931615.309999999590218,54.990000000000002,"5000",
1412601.850000000093132,4931618.740000000223517,53.880000000000003,"5000",
1412602.860000000102445,4931620.490000000223517,53.460000000000001,"5000",
1412604.979999999981374,4931624.169999999925494,52.560000000000002,"5000",
1412609.100000000093132,4931631.299999999813735,50.659999999999997,"5000",
1412610.100000000093132,4931633.000000000000000,50.090000000000003,"5000",
1412613.290000000037253,4931638.570000000298023,49.409999999999997,"5000",
1412615.320000000065193,4931642.080000000074506,48.700000000000003,"5000",
1412620.879999999888241,4931648.330000000074506,47.009999999999998,"5000",
1412616.649999999906868,4931640.980000000447035,48.789999999999999,"5000",
1412613.389999999897555,4931635.309999999590218,49.920000000000002,"5000",
1412610.139999999897555,4931629.639999999664724,51.079999999999998,"5000",
1412609.159999999916181,4931627.929999999701977,51.640000000000001,"5000",
1412605.979999999981374,4931622.419999999925494,53.530000000000001,"5000",
1412599.590000000083819,4931611.280000000260770,55.880000000000003,"5000",
1412598.459999999962747,4931609.330000000074506,56.250000000000000,"5000",
1412597.360000000102445,4931607.410000000149012,56.850000000000001,"5000",
1412594.139999999897555,4931601.799999999813735,58.369999999999997,"5000",
1412593.169999999925494,4931600.139999999664724,59.060000000000002,"5000",
1412592.060000000055879,4931598.209999999962747,59.590000000000003,"5000",
1412585.629999999888241,4931587.049999999813735,62.799999999999997,"5000",
1412580.679999999934807,4931577.860000000335276,64.420000000000002,"5000",
1412582.629999999888241,4931581.269999999552965,64.049999999999997,"5000",
1412583.629999999888241,4931583.000000000000000,63.500000000000000,"5000",
1412587.679999999934807,4931590.009999999776483,61.869999999999997,"5000",
1412590.580000000074506,4931595.000000000000000,60.479999999999997,"5000",
1412592.699999999953434,4931598.679999999701977,59.509999999999998,"5000",
1412600.739999999990687,4931612.589999999850988,55.899999999999999,"5000",
1412602.840000000083819,4931616.200000000186265,54.689999999999998,"5000",
1412603.850000000093132,4931617.950000000186265,54.240000000000002,"5000",
1412607.989999999990687,4931625.120000000111759,52.549999999999997,"5000",
1412609.969999999972060,4931628.540000000037253,51.369999999999997,"5000",
1412615.149999999906868,4931637.509999999776483,49.509999999999998,"5000",
1412616.169999999925494,4931639.280000000260770,49.189999999999998,"5000",
1412619.300000000046566,4931644.709999999962747,47.930000000000000,"5000",
1412620.439999999944121,4931646.690000000409782,47.670000000000002,"5000",
1412622.179999999934807,4931646.320000000298023,47.700000000000003,"5000",
1412612.449999999953434,4931629.410000000149012,51.439999999999998,"5000",
1412611.439999999944121,4931627.650000000372529,51.820000000000000,"5000",
1412610.330000000074506,4931625.700000000186265,52.320000000000000,"5000",
1412608.229999999981374,4931622.049999999813735,53.280000000000001,"5000",
1412604.010000000009313,4931614.709999999962747,55.180000000000000,"5000",
1412602.899999999906868,4931612.780000000260770,55.750000000000000,"5000",
1412596.459999999962747,4931601.610000000335276,58.799999999999997,"5000",
1412595.360000000102445,4931599.690000000409782,59.390000000000001,"5000",
1412594.360000000102445,4931597.919999999925494,59.740000000000002,"5000",
1412585.800000000046566,4931583.059999999590218,63.799999999999997,"5000",
1412580.399999999906868,4931573.669999999925494,65.810000000000002,"5000",
1412578.260000000009313,4931569.940000000409782,66.590000000000003,"5000",
1412574.629999999888241,4931563.139999999664724,67.790000000000006,"5000",
1412575.560000000055879,4931564.750000000000000,67.629999999999995,"5000",
1412590.560000000055879,4931590.740000000223517,61.869999999999997,"5000",
1412591.600000000093132,4931592.540000000037253,61.640000000000001,"5000",
1412596.570000000065193,4931601.089999999850988,58.840000000000003,"5000",
1412598.560000000055879,4931604.559999999590218,57.850000000000001,"5000",
1412599.570000000065193,4931606.290000000037253,57.350000000000001,"5000",
1412601.600000000093132,4931609.809999999590218,56.640000000000001,"5000",
1412609.850000000093132,4931624.099999999627471,52.920000000000002,"5000",
1412617.129999999888241,4931636.690000000409782,49.950000000000003,"5000",
1412618.139999999897555,4931638.429999999701977,49.490000000000002,"5000",
1412625.520000000018626,4931647.910000000149012,47.420000000000002,"5000",
1412615.800000000046566,4931631.000000000000000,51.259999999999998,"5000",
1412614.669999999925494,4931629.030000000260770,51.560000000000002,"5000",
1412612.560000000055879,4931625.379999999888241,52.579999999999998,"5000",
1412611.550000000046566,4931623.599999999627471,52.859999999999999,"5000",
1412610.580000000074506,4931621.910000000149012,53.520000000000003,"5000",
1412609.340000000083819,4931619.750000000000000,53.909999999999997,"5000",
1412605.139999999897555,4931612.450000000186265,55.990000000000002,"5000",
1412599.830000000074506,4931603.209999999962747,58.619999999999997,"5000",
1412593.419999999925494,4931592.129999999888241,62.000000000000000,"5000",
1412592.399999999906868,4931590.349999999627471,62.310000000000002,"5000",
1412583.820000000065193,4931575.429999999701977,66.120000000000005,"5000",
1412571.729999999981374,4931554.320000000298023,69.409999999999997,"5000",
1412573.659999999916181,4931557.259999999776483,69.069999999999993,"5000",
1412578.610000000102445,4931565.870000000111759,67.900000000000006,"5000",
1412586.669999999925494,4931579.849999999627471,65.209999999999994,"5000",
1412590.580000000074506,4931586.620000000111759,63.450000000000003,"5000",
1412591.479999999981374,4931588.179999999701977,63.070000000000000,"5000",
1412597.449999999953434,4931598.490000000223517,59.880000000000003,"5000",
1412600.570000000065193,4931603.870000000111759,58.369999999999997,"5000",
1412601.570000000065193,4931605.589999999850988,57.840000000000003,"5000",
1412602.600000000093132,4931607.370000000111759,57.560000000000002,"5000",
1412603.570000000065193,4931609.040000000037253,56.859999999999999,"5000",
1412606.709999999962747,4931614.469999999739230,55.560000000000002,"5000",
1412607.699999999953434,4931616.169999999925494,54.960000000000001,"5000",
1412608.719999999972060,4931617.929999999701977,54.579999999999998,"5000",
1412612.820000000065193,4931625.059999999590218,52.640000000000001,"5000",
1412613.820000000065193,4931626.759999999776483,52.049999999999997,"5000",
1412622.129999999888241,4931641.179999999701977,49.020000000000003,"5000",
1412623.540000000037253,4931640.219999999739230,49.479999999999997,"5000",
1412620.290000000037253,4931634.580000000074506,50.680000000000000,"5000",
1412614.919999999925494,4931625.209999999962747,52.619999999999997,"5000",
1412613.810000000055879,4931623.280000000260770,53.100000000000001,"5000",
1412612.810000000055879,4931621.530000000260770,53.520000000000003,"5000",
1412606.379999999888241,4931610.360000000335276,56.630000000000003,"5000",
1412599.979999999981374,4931599.259999999776483,59.950000000000003,"5000",
1412594.780000000027940,4931590.250000000000000,62.549999999999997,"5000",
1412589.479999999981374,4931581.059999999590218,65.349999999999994,"5000",
1412572.620000000111759,4931551.230000000447035,70.329999999999998,"5000",
1412583.679999999934807,4931570.469999999739230,67.810000000000002,"5000",
1412584.590000000083819,4931572.059999999590218,67.560000000000002,"5000",
1412585.699999999953434,4931573.950000000186265,66.890000000000001,"5000",
1412590.550000000046566,4931582.370000000111759,65.140000000000001,"5000",
1412591.699999999953434,4931584.389999999664724,64.980000000000004,"5000",
1412592.570000000065193,4931585.879999999888241,64.390000000000001,"5000",
1412596.510000000009313,4931592.639999999664724,61.799999999999997,"5000",
1412597.530000000027940,4931594.400000000372529,61.450000000000003,"5000",
1412598.500000000000000,4931596.080000000074506,60.750000000000000,"5000",
1412601.500000000000000,4931601.240000000223517,59.200000000000003,"5000",
1412604.520000000018626,4931606.469999999739230,57.920000000000002,"5000",
1412605.610000000102445,4931608.339999999850988,57.189999999999998,"5000",
1412608.790000000037253,4931613.860000000335276,56.229999999999997,"5000",
1412610.620000000111759,4931616.990000000223517,54.780000000000001,"5000",
1412612.750000000000000,4931620.679999999701977,53.869999999999997,"5000",
1412616.870000000111759,4931627.820000000298023,52.049999999999997,"5000",
1412621.050000000046566,4931635.070000000298023,50.719999999999999,"5000",
1412623.669999999925494,4931636.099999999627471,50.390000000000001,"5000",
1412620.429999999934807,4931630.459999999962747,51.630000000000003,"5000",
1412615.080000000074506,4931621.129999999888241,53.740000000000002,"5000",
1412609.790000000037253,4931611.950000000186265,56.530000000000001,"5000",
1412607.669999999925494,4931608.259999999776483,57.359999999999999,"5000",
1412604.469999999972060,4931602.719999999739230,59.070000000000000,"5000",
1412600.270000000018626,4931595.429999999701977,61.189999999999998,"5000",
1412596.010000000009313,4931588.059999999590218,63.770000000000003,"5000",
1412588.560000000055879,4931575.099999999627471,67.140000000000001,"5000",
1412587.459999999962747,4931573.169999999925494,67.670000000000002,"5000",
1412582.110000000102445,4931563.830000000074506,69.109999999999999,"5000",
1412578.800000000046566,4931558.070000000298023,70.060000000000002,"5000",
1412587.739999999990687,4931573.120000000111759,67.760000000000005,"5000",
1412594.689999999944121,4931585.179999999701977,64.980000000000004,"5000",
1412596.629999999888241,4931588.500000000000000,63.430000000000000,"5000",
1412598.510000000009313,4931591.740000000223517,62.399999999999999,"5000",
1412602.590000000083819,4931598.780000000260770,60.090000000000003,"5000",
1412604.479999999981374,4931602.040000000037253,59.200000000000003,"5000",
1412605.590000000083819,4931603.969999999739230,58.680000000000000,"5000",
1412606.580000000074506,4931605.660000000149012,58.049999999999997,"5000",
1412609.600000000093132,4931610.889999999664724,56.770000000000003,"5000",
1412610.709999999962747,4931612.799999999813735,56.170000000000002,"5000",
1412612.729999999981374,4931616.299999999813735,55.359999999999999,"5000",
1412613.709999999962747,4931617.980000000447035,54.700000000000003,"5000",
1412620.989999999990687,4931630.599999999627471,51.810000000000002,"5000",
1412625.020000000018626,4931637.570000000298023,50.149999999999999,"5000",
1412628.120000000111759,4931642.929999999701977,48.619999999999997,"5000",
1412623.830000000074506,4931632.169999999925494,51.520000000000003,"5000",
1412622.820000000065193,4931630.410000000149012,51.869999999999997,"5000",
1412616.489999999990687,4931619.339999999850988,54.450000000000003,"5000",
1412615.399999999906868,4931617.469999999739230,55.219999999999999,"5000",
1412606.860000000102445,4931602.620000000111759,59.159999999999997,"5000",
1412604.790000000037253,4931599.040000000037253,60.430000000000000,"5000",
1412603.679999999934807,4931597.139999999664724,61.020000000000003,"5000",
1412602.560000000055879,4931595.190000000409782,61.469999999999999,"5000",
1412598.429999999934807,4931588.019999999552965,64.069999999999993,"5000",
1412596.340000000083819,4931584.419999999925494,65.340000000000003,"5000",
1412594.239999999990687,4931580.769999999552965,66.340000000000003,"5000",
1412584.340000000083819,4931563.500000000000000,69.829999999999998,"5000",
1412583.409999999916181,4931561.860000000335276,69.920000000000002,"5000",
1412590.729999999981374,4931574.129999999888241,68.079999999999998,"5000",
1412591.719999999972060,4931575.830000000074506,67.510000000000005,"5000",
1412594.750000000000000,4931581.110000000335276,66.390000000000001,"5000",
1412596.739999999990687,4931584.540000000037253,65.329999999999998,"5000",
1412597.620000000111759,4931586.089999999850988,64.900000000000006,"5000",
1412599.580000000074506,4931589.429999999701977,63.500000000000000,"5000",
1412600.550000000046566,4931591.099999999627471,62.789999999999999,"5000",
1412603.540000000037253,4931596.259999999776483,61.229999999999997,"5000",
1412604.550000000046566,4931598.019999999552965,60.840000000000003,"5000",
1412605.520000000018626,4931599.679999999701977,60.090000000000003,"5000",
1412606.629999999888241,4931601.589999999850988,59.520000000000003,"5000",
1412607.520000000018626,4931603.139999999664724,59.119999999999997,"5000",
1412608.620000000111759,4931605.009999999776483,58.409999999999997,"5000",
1412610.649999999906868,4931608.559999999590218,57.780000000000001,"5000",
1412617.629999999888241,4931620.599999999627471,54.170000000000002,"5000",
1412618.860000000102445,4931622.740000000223517,53.729999999999997,"5000",
1412630.149999999906868,4931642.290000000037253,49.039999999999999,"5000",
1412631.260000000009313,4931644.200000000186265,48.430000000000000,"5000",
1412630.580000000074506,4931639.580000000074506,49.710000000000001,"5000",
1412629.580000000074506,4931637.849999999627471,50.189999999999998,"5000",
1412624.139999999897555,4931628.389999999664724,52.560000000000002,"5000",
1412619.909999999916181,4931621.000000000000000,54.170000000000002,"5000",
1412615.620000000111759,4931613.570000000298023,56.570000000000000,"5000",
1412607.110000000102445,4931598.780000000260770,60.740000000000002,"5000",
1412602.929999999934807,4931591.530000000260770,63.020000000000003,"5000",
1412601.840000000083819,4931589.639999999664724,63.659999999999997,"5000",
1412599.780000000027940,4931586.070000000298023,65.000000000000000,"5000",
1412598.679999999934807,4931584.169999999925494,65.659999999999997,"5000",
1412593.409999999916181,4931574.990000000223517,68.390000000000001,"5000",
1412587.979999999981374,4931565.530000000260770,70.079999999999998,"5000",
1412584.909999999916181,4931559.719999999739230,71.010000000000005,"5000",
1412588.909999999916181,4931566.669999999925494,69.939999999999998,"5000",
1412593.000000000000000,4931573.769999999552965,68.670000000000002,"5000",
1412594.770000000018626,4931576.820000000298023,67.730000000000004,"5000",
1412599.760000000009313,4931585.450000000186265,65.290000000000006,"5000",
1412601.699999999953434,4931588.790000000037253,63.770000000000003,"5000",
1412604.669999999925494,4931593.919999999925494,62.130000000000003,"5000",
1412606.659999999916181,4931597.360000000335276,61.070000000000000,"5000",
1412608.659999999916181,4931600.809999999590218,60.119999999999997,"5000",
1412611.659999999916181,4931605.969999999739230,58.579999999999998,"5000",
1412613.629999999888241,4931609.389999999664724,57.409999999999997,"5000",
1412619.870000000111759,4931620.169999999925494,54.509999999999998,"5000",
1412620.870000000111759,4931621.900000000372529,54.060000000000002,"5000",
1412622.899999999906868,4931625.429999999701977,53.420000000000002,"5000",
1412626.030000000027940,4931630.849999999627471,52.130000000000003,"5000",
1412632.250000000000000,4931641.629999999888241,49.280000000000001,"5000",
1412630.739999999990687,4931635.650000000372529,50.979999999999997,"5000",
1412629.610000000102445,4931633.679999999701977,51.310000000000002,"5000",
1412628.629999999888241,4931631.969999999739230,51.960000000000001,"5000",
1412624.310000000055879,4931624.450000000186265,53.840000000000003,"5000",
1412622.199999999953434,4931620.790000000037253,54.759999999999998,"5000",
1412616.860000000102445,4931611.500000000000000,57.020000000000003,"5000",
1412608.510000000009313,4931597.000000000000000,61.549999999999997,"5000",
1412607.399999999906868,4931595.059999999590218,62.000000000000000,"5000",
1412605.310000000055879,4931591.419999999925494,63.070000000000000,"5000",
1412604.229999999981374,4931589.559999999590218,63.899999999999999,"5000",
1412603.120000000111759,4931587.639999999664724,64.379999999999995,"5000",
1412593.639999999897555,4931571.150000000372529,69.189999999999998,"5000",
1412591.419999999925494,4931567.290000000037253,70.209999999999994,"5000",
1412590.389999999897555,4931565.500000000000000,70.459999999999994,"5000",
1412588.139999999897555,4931561.570000000298023,71.250000000000000,"5000",
1412582.620000000111759,4931551.910000000149012,72.340000000000003,"5000",
1412600.850000000093132,4931583.139999999664724,66.439999999999998,"5000",
1412606.620000000111759,4931593.110000000335276,62.700000000000003,"5000",
1412611.570000000065193,4931601.629999999888241,59.820000000000000,"5000",
1412615.659999999916181,4931608.690000000409782,57.659999999999997,"5000",
1412623.810000000055879,4931622.809999999590218,54.180000000000000,"5000",
1412624.959999999962747,4931624.799999999813735,53.979999999999997,"5000",
1412628.040000000037253,4931630.150000000372529,52.390000000000001,"5000",
1412629.050000000046566,4931631.900000000372529,51.990000000000002,"5000",
1412634.100000000093132,4931637.330000000074506,50.659999999999997,"5000",
1412630.879999999888241,4931631.719999999739230,52.009999999999998,"5000",
1412628.689999999944121,4931627.910000000149012,53.250000000000000,"5000",
1412626.580000000074506,4931624.230000000447035,54.090000000000003,"5000",
1412620.060000000055879,4931612.860000000335276,56.109999999999999,"5000",
1412618.139999999897555,4931609.549999999813735,57.740000000000002,"5000",
1412612.810000000055879,4931600.269999999552965,60.079999999999998,"5000",
1412607.590000000083819,4931591.219999999739230,63.390000000000001,"5000",
1412605.520000000018626,4931587.620000000111759,64.629999999999995,"5000",
1412601.320000000065193,4931580.339999999850988,67.549999999999997,"5000",
1412594.949999999953434,4931569.250000000000000,70.060000000000002,"5000",
1412591.719999999972060,4931563.610000000335276,71.400000000000006,"5000",
1412583.919999999925494,4931549.969999999739230,73.069999999999993,"5000",
1412588.040000000037253,4931556.719999999739230,72.159999999999997,"5000",
1412595.899999999906868,4931570.389999999664724,69.980000000000004,"5000",
1412599.949999999953434,4931577.400000000372529,68.409999999999997,"5000",
1412602.810000000055879,4931582.339999999850988,66.849999999999994,"5000",
1412609.550000000046566,4931593.950000000186265,62.310000000000002,"5000",
1412610.649999999906868,4931595.860000000335276,61.729999999999997,"5000",
1412615.649999999906868,4931604.500000000000000,59.340000000000003,"5000",
1412616.639999999897555,4931606.240000000223517,58.859999999999999,"5000",
1412617.729999999981374,4931608.099999999627471,58.079999999999998,"5000",
1412620.689999999944121,4931613.200000000186265,56.280000000000001,"5000",
1412628.000000000000000,4931625.889999999664724,53.770000000000003,"5000",
1412634.090000000083819,4931636.450000000186265,50.829999999999998,"5000",
1412640.310000000055879,4931647.209999999962747,47.909999999999997,"5000",
1412640.729999999981374,4931644.570000000298023,48.990000000000002,"5000",
1412639.590000000083819,4931642.570000000298023,49.109999999999999,"5000",
1412635.399999999906868,4931635.280000000260770,51.200000000000003,"5000",
1412634.280000000027940,4931633.320000000298023,51.539999999999999,"5000",
1412632.169999999925494,4931629.650000000372529,52.460000000000001,"5000",
1412631.080000000074506,4931627.740000000223517,53.009999999999998,"5000",
1412621.540000000037253,4931611.129999999888241,57.210000000000001,"5000",
1412617.379999999888241,4931603.900000000372529,59.570000000000000,"5000",
1412613.060000000055879,4931596.379999999888241,61.500000000000000,"5000",
1412612.100000000093132,4931594.719999999739230,62.250000000000000,"5000",
1412608.949999999953434,4931589.280000000260770,64.359999999999999,"5000",
1412607.879999999888241,4931587.419999999925494,65.150000000000006,"5000",
1412601.649999999906868,4931576.580000000074506,68.640000000000001,"5000",
1412600.560000000055879,4931574.690000000409782,69.319999999999993,"5000",
1412599.550000000046566,4931572.929999999701977,69.640000000000001,"5000",
1412593.060000000055879,4931561.620000000111759,72.109999999999999,"5000",
1412590.800000000046566,4931557.669999999925494,72.840000000000003,"5000",
1412589.080000000074506,4931554.209999999962747,73.219999999999999,"5000",
1412596.179999999934807,4931566.559999999590218,71.459999999999994,"5000",
1412597.050000000046566,4931568.059999999590218,70.920000000000002,"5000",
1412602.959999999962747,4931578.269999999552965,68.250000000000000,"5000",
1412603.959999999962747,4931580.009999999776483,67.769999999999996,"5000",
1412604.949999999953434,4931581.719999999739230,67.209999999999994,"5000",
1412606.889999999897555,4931585.070000000298023,65.799999999999997,"5000",
1412609.820000000065193,4931590.129999999888241,63.840000000000003,"5000",
1412610.810000000055879,4931591.839999999850988,63.340000000000003,"5000",
1412611.679999999934807,4931593.339999999850988,62.789999999999999,"5000",
1412613.750000000000000,4931596.900000000372529,61.359999999999999,"5000",
1412614.649999999906868,4931598.459999999962747,61.070000000000000,"5000",
1412616.739999999990687,4931602.080000000074506,59.890000000000001,"5000",
1412619.709999999962747,4931607.209999999962747,58.229999999999997,"5000",
1412620.709999999962747,4931608.950000000186265,57.780000000000001,"5000",
1412635.080000000074506,4931633.860000000335276,51.619999999999997,"5000",
1412639.149999999906868,4931640.889999999664724,49.329999999999998,"5000",
1412642.330000000074506,4931646.429999999701977,48.640000000000001,"5000",
1412644.060000000055879,4931646.250000000000000,48.700000000000003,"5000",
1412635.510000000009313,4931631.330000000074506,52.170000000000002,"5000",
1412633.469999999972060,4931627.769999999552965,53.600000000000001,"5000",
1412631.229999999981374,4931623.870000000111759,54.430000000000000,"5000",
1412624.889999999897555,4931612.799999999813735,56.880000000000003,"5000",
1412623.879999999888241,4931611.040000000037253,57.270000000000003,"5000",
1412620.689999999944121,4931605.500000000000000,58.859999999999999,"5000",
1412618.510000000009313,4931601.690000000409782,60.159999999999997,"5000",
1412615.409999999916181,4931596.320000000298023,61.609999999999999,"5000",
1412614.320000000065193,4931594.410000000149012,62.240000000000002,"5000",
1412613.219999999972060,4931592.509999999776483,62.869999999999997,"5000",
1412596.070000000065193,4931562.259999999776483,72.640000000000001,"5000",
1412599.979999999981374,4931569.040000000037253,70.959999999999994,"5000",
1412601.010000000009313,4931570.820000000298023,70.689999999999998,"5000",
1412602.000000000000000,4931572.559999999590218,70.250000000000000,"5000",
1412602.969999999972060,4931574.230000000447035,69.560000000000002,"5000",
1412604.850000000093132,4931577.480000000447035,68.599999999999994,"5000",
1412605.979999999981374,4931579.419999999925494,68.140000000000001,"5000",
1412607.800000000046566,4931582.570000000298023,66.769999999999996,"5000",
1412610.760000000009313,4931587.679999999701977,65.109999999999999,"5000",
1412611.699999999953434,4931589.309999999590218,64.200000000000003,"5000",
1412615.639999999897555,4931596.070000000298023,61.700000000000003,"5000",
1412623.699999999953434,4931610.059999999590218,57.579999999999998,"5000",
1412630.870000000111759,4931622.490000000223517,54.899999999999999,"5000",
1412631.969999999972060,4931624.400000000372529,54.310000000000002,"5000",
1412637.040000000037253,4931633.200000000186265,51.689999999999998,"5000",
1412641.100000000093132,4931640.219999999739230,49.289999999999999,"5000",
1412647.459999999962747,4931648.009999999776483,48.159999999999997,"5000",
1412645.370000000111759,4931644.349999999627471,49.200000000000003,"5000",
1412641.149999999906868,4931636.990000000223517,50.869999999999997,"5000",
1412640.040000000037253,4931635.049999999813735,51.320000000000000,"5000",
1412633.649999999906868,4931623.910000000149012,54.390000000000001,"5000",
1412631.580000000074506,4931620.320000000298023,55.670000000000002,"5000",
1412628.360000000102445,4931614.700000000186265,56.939999999999998,"5000",
1412625.110000000102445,4931609.009999999776483,57.969999999999999,"5000",
1412623.040000000037253,4931605.410000000149012,59.180000000000000,"5000",
1412622.030000000027940,4931603.639999999664724,59.530000000000001,"5000",
1412616.639999999897555,4931594.269999999552965,62.310000000000002,"5000",
1412614.600000000093132,4931590.719999999739230,63.750000000000000,"5000",
1412612.530000000027940,4931587.120000000111759,64.969999999999999,"5000",
1412608.320000000065193,4931579.809999999590218,67.769999999999996,"5000",
1412607.370000000111759,4931578.169999999925494,68.629999999999995,"5000",
1412606.280000000027940,4931576.299999999813735,69.310000000000002,"5000",
1412599.989999999990687,4931565.320000000298023,72.269999999999996,"5000",
1412594.100000000093132,4931554.589999999850988,73.989999999999995,"5000",
1412595.280000000027940,4931556.639999999664724,73.950000000000003,"5000",
1412601.219999999972060,4931566.980000000447035,71.670000000000002,"5000",
1412602.139999999897555,4931568.580000000074506,71.519999999999996,"5000",
1412603.129999999888241,4931570.299999999813735,70.989999999999995,"5000",
1412607.000000000000000,4931576.980000000447035,69.010000000000005,"5000",
1412610.929999999934807,4931583.780000000260770,66.609999999999999,"5000",
1412611.870000000111759,4931585.410000000149012,65.730000000000004,"5000",
1412615.659999999916181,4931591.940000000409782,63.109999999999999,"5000",
1412619.719999999972060,4931598.969999999739230,60.789999999999999,"5000",
1412620.620000000111759,4931600.530000000260770,60.490000000000002,"5000",
1412628.860000000102445,4931614.820000000298023,56.890000000000001,"5000",
1412629.969999999972060,4931616.740000000223517,56.439999999999998,"5000",
1412635.070000000065193,4931625.599999999627471,54.109999999999999,"5000",
1412639.040000000037253,4931632.509999999776483,52.119999999999997,"5000",
1412646.280000000027940,4931645.049999999813735,49.030000000000001,"5000",
1412647.379999999888241,4931646.950000000186265,48.369999999999997,"5000",
1412645.570000000065193,4931640.469999999739230,49.270000000000003,"5000",
1412641.219999999972060,4931632.919999999925494,52.090000000000003,"5000",
1412638.120000000111759,4931627.480000000447035,53.270000000000003,"5000",
1412637.139999999897555,4931625.769999999552965,53.859999999999999,"5000",
1412626.439999999944121,4931607.099999999627471,58.850000000000001,"5000",
1412621.139999999897555,4931597.870000000111759,61.340000000000003,"5000",
1412619.070000000065193,4931594.290000000037253,62.630000000000003,"5000",
1412616.979999999981374,4931590.639999999664724,63.689999999999998,"5000",
1412614.939999999944121,4931587.089999999850988,65.120000000000005,"5000",
1412612.919999999925494,4931583.580000000074506,66.620000000000005,"5000",
1412609.770000000018626,4931578.129999999888241,68.629999999999995,"5000",
1412608.679999999934807,4931576.219999999739230,69.209999999999994,"5000",
1412602.330000000074506,4931565.169999999925494,72.670000000000002,"5000",
1412601.330000000074506,4931563.419999999925494,73.069999999999993,"5000",
1412593.260000000009313,4931548.910000000149012,75.340000000000003,"5000",
1412604.110000000102445,4931567.759999999776483,71.750000000000000,"5000",
1412608.110000000102445,4931574.730000000447035,70.000000000000000,"5000",
1412609.939999999944121,4931577.879999999888241,68.599999999999994,"5000",
1412610.919999999925494,4931579.549999999813735,67.950000000000003,"5000",
1412611.889999999897555,4931581.259999999776483,67.390000000000001,"5000",
1412612.870000000111759,4931582.950000000186265,66.700000000000003,"5000",
1412613.830000000074506,4931584.620000000111759,66.000000000000000,"5000",
1412614.820000000065193,4931586.320000000298023,65.469999999999999,"5000",
1412616.860000000102445,4931589.849999999627471,63.909999999999997,"5000",
1412618.729999999981374,4931593.080000000074506,62.890000000000001,"5000",
1412633.959999999962747,4931619.530000000260770,56.340000000000003,"5000",
1412637.000000000000000,4931624.759999999776483,54.119999999999997,"5000",
1412640.070000000065193,4931630.120000000111759,52.570000000000000,"5000",
1412647.290000000037253,4931642.629999999888241,49.289999999999999,"5000",
1412649.340000000083819,4931646.219999999739230,48.969999999999999,"5000",
